Date,Open,High,Low,Close,Adj Close,P/L
28-Jun-17,"2,428.70","2,442.97","2,428.02","2,440.69","2,440.69",0.881%
27-Jun-17,"2,436.34","2,440.15","2,419.38","2,419.38","2,419.38",-0.807%
26-Jun-17,"2,443.32","2,450.42","2,437.03","2,439.07","2,439.07",0.032%
23-Jun-17,"2,434.65","2,441.40","2,431.11","2,438.30","2,438.30",0.156%
22-Jun-17,"2,437.40","2,441.62","2,433.27","2,434.50","2,434.50",-0.046%
21-Jun-17,"2,439.31","2,442.23","2,430.74","2,435.61","2,435.61",-0.058%
20-Jun-17,"2,450.66","2,450.66","2,436.60","2,437.03","2,437.03",-0.670%
19-Jun-17,"2,442.55","2,453.82","2,441.79","2,453.46","2,453.46",0.835%
16-Jun-17,"2,431.24","2,433.15","2,422.88","2,433.15","2,433.15",0.028%
15-Jun-17,"2,424.14","2,433.95","2,418.53","2,432.46","2,432.46",-0.224%
14-Jun-17,"2,443.75","2,443.75","2,428.34","2,437.92","2,437.92",-0.100%
13-Jun-17,"2,434.15","2,441.49","2,431.28","2,440.35","2,440.35",0.451%
12-Jun-17,"2,425.88","2,430.38","2,419.97","2,429.39","2,429.39",-0.098%
9-Jun-17,"2,436.39","2,446.20","2,415.70","2,431.77","2,431.77",-0.083%
8-Jun-17,"2,434.27","2,439.27","2,427.94","2,433.79","2,433.79",0.027%
7-Jun-17,"2,432.03","2,435.28","2,424.75","2,433.14","2,433.14",0.157%
6-Jun-17,"2,431.92","2,436.21","2,428.12","2,429.33","2,429.33",-0.278%
5-Jun-17,"2,437.83","2,439.55","2,434.32","2,436.10","2,436.10",-0.122%
2-Jun-17,"2,431.28","2,440.23","2,427.71","2,439.07","2,439.07",0.371%
1-Jun-17,"2,415.65","2,430.06","2,413.54","2,430.06","2,430.06",0.757%
31-May-17,"2,415.63","2,415.99","2,403.59","2,411.80","2,411.80",-0.046%
30-May-17,"2,411.67","2,415.26","2,409.43","2,412.91","2,412.91",-0.120%
26-May-17,"2,414.50","2,416.68","2,412.20","2,415.82","2,415.82",0.031%
25-May-17,"2,409.54","2,418.71","2,408.01","2,415.07","2,415.07",0.444%
24-May-17,"2,401.41","2,405.58","2,397.99","2,404.39","2,404.39",0.249%
23-May-17,"2,397.04","2,400.85","2,393.88","2,398.42","2,398.42",0.184%
22-May-17,"2,387.21","2,395.46","2,386.92","2,394.02","2,394.02",0.516%
19-May-17,"2,371.37","2,389.06","2,370.43","2,381.73","2,381.73",0.677%
18-May-17,"2,354.69","2,375.74","2,352.72","2,365.72","2,365.72",0.369%
17-May-17,"2,382.95","2,384.87","2,356.21","2,357.03","2,357.03",-1.818%
16-May-17,"2,404.55","2,405.77","2,396.05","2,400.67","2,400.67",-0.069%
15-May-17,"2,393.98","2,404.05","2,393.94","2,402.32","2,402.32",0.478%
12-May-17,"2,392.44","2,392.44","2,387.19","2,390.90","2,390.90",-0.148%
11-May-17,"2,394.84","2,395.72","2,381.74","2,394.44","2,394.44",-0.216%
10-May-17,"2,396.79","2,399.74","2,392.79","2,399.63","2,399.63",0.113%
9-May-17,"2,401.58","2,403.87","2,392.44","2,396.92","2,396.92",-0.103%
8-May-17,"2,399.94","2,401.36","2,393.92","2,399.38","2,399.38",0.004%
5-May-17,"2,392.37","2,399.29","2,389.38","2,399.29","2,399.29",0.409%
4-May-17,"2,389.79","2,391.43","2,380.35","2,389.52","2,389.52",0.058%
3-May-17,"2,386.50","2,389.82","2,379.75","2,388.13","2,388.13",-0.127%
2-May-17,"2,391.05","2,392.93","2,385.82","2,391.17","2,391.17",0.119%
1-May-17,"2,388.50","2,394.49","2,384.83","2,388.33","2,388.33",0.173%
28-Apr-17,"2,393.68","2,393.68","2,382.36","2,384.20","2,384.20",-0.191%
27-Apr-17,"2,389.70","2,392.10","2,382.68","2,388.77","2,388.77",0.055%
26-Apr-17,"2,388.98","2,398.16","2,386.78","2,387.45","2,387.45",-0.049%
25-Apr-17,"2,381.51","2,392.48","2,381.15","2,388.61","2,388.61",0.609%
24-Apr-17,"2,370.33","2,376.98","2,369.19","2,374.15","2,374.15",1.084%
21-Apr-17,"2,354.74","2,356.18","2,344.51","2,348.69","2,348.69",-0.304%
20-Apr-17,"2,342.69","2,361.37","2,340.91","2,355.84","2,355.84",0.756%
19-Apr-17,"2,346.79","2,352.63","2,335.05","2,338.17","2,338.17",-0.172%
18-Apr-17,"2,342.53","2,348.35","2,334.54","2,342.19","2,342.19",-0.290%
17-Apr-17,"2,332.62","2,349.14","2,332.51","2,349.01","2,349.01",0.861%
13-Apr-17,"2,341.98","2,348.26","2,328.95","2,328.95","2,328.95",-0.681%
12-Apr-17,"2,352.15","2,352.72","2,341.18","2,344.93","2,344.93",-0.376%
11-Apr-17,"2,353.92","2,355.22","2,337.25","2,353.78","2,353.78",-0.143%
10-Apr-17,"2,357.16","2,366.37","2,351.50","2,357.16","2,357.16",0.069%
7-Apr-17,"2,356.59","2,363.76","2,350.74","2,355.54","2,355.54",-0.083%
6-Apr-17,"2,353.79","2,364.16","2,348.90","2,357.49","2,357.49",0.193%
5-Apr-17,"2,366.59","2,378.36","2,350.52","2,352.95","2,352.95",-0.305%
4-Apr-17,"2,354.76","2,360.53","2,350.72","2,360.16","2,360.16",0.056%
3-Apr-17,"2,362.34","2,365.87","2,344.73","2,358.84","2,358.84",-0.164%
31-Mar-17,"2,364.82","2,370.35","2,362.60","2,362.72","2,362.72",-0.226%
30-Mar-17,"2,361.31","2,370.42","2,358.58","2,368.06","2,368.06",0.294%
29-Mar-17,"2,356.54","2,363.36","2,352.94","2,361.13","2,361.13",0.109%
28-Mar-17,"2,339.79","2,363.78","2,337.63","2,358.57","2,358.57",0.725%
27-Mar-17,"2,329.11","2,344.90","2,322.25","2,341.59","2,341.59",-0.102%
24-Mar-17,"2,350.42","2,356.22","2,335.74","2,343.98","2,343.98",-0.084%
23-Mar-17,"2,345.97","2,358.92","2,342.13","2,345.96","2,345.96",-0.106%
22-Mar-17,"2,343.00","2,351.81","2,336.45","2,348.45","2,348.45",0.189%
21-Mar-17,"2,379.32","2,381.93","2,341.90","2,344.02","2,344.02",-1.241%
20-Mar-17,"2,378.24","2,379.55","2,369.66","2,373.47","2,373.47",-0.201%
17-Mar-17,"2,383.71","2,385.71","2,377.64","2,378.25","2,378.25",-0.131%
16-Mar-17,"2,387.71","2,388.10","2,377.18","2,381.38","2,381.38",-0.163%
15-Mar-17,"2,370.34","2,390.01","2,368.94","2,385.26","2,385.26",0.837%
14-Mar-17,"2,368.55","2,368.55","2,358.18","2,365.45","2,365.45",-0.338%
13-Mar-17,"2,371.56","2,374.42","2,368.52","2,373.47","2,373.47",0.037%
10-Mar-17,"2,372.52","2,376.86","2,363.04","2,372.60","2,372.60",0.327%
9-Mar-17,"2,363.49","2,369.08","2,354.54","2,364.87","2,364.87",0.080%
8-Mar-17,"2,369.81","2,373.09","2,361.01","2,362.98","2,362.98",-0.228%
7-Mar-17,"2,370.74","2,375.12","2,365.51","2,368.39","2,368.39",-0.291%
6-Mar-17,"2,375.23","2,378.80","2,367.98","2,375.31","2,375.31",-0.328%
3-Mar-17,"2,380.92","2,383.89","2,375.39","2,383.12","2,383.12",0.050%
2-Mar-17,"2,394.75","2,394.75","2,380.17","2,381.92","2,381.92",-0.586%
1-Mar-17,"2,380.13","2,400.98","2,380.13","2,395.96","2,395.96",1.367%
28-Feb-17,"2,366.08","2,367.79","2,358.96","2,363.64","2,363.64",-0.258%
27-Feb-17,"2,365.23","2,371.54","2,361.87","2,369.75","2,369.75",0.102%
24-Feb-17,"2,355.73","2,367.34","2,352.87","2,367.34","2,367.34",0.149%
23-Feb-17,"2,367.50","2,368.26","2,355.09","2,363.81","2,363.81",0.042%
22-Feb-17,"2,361.11","2,365.13","2,358.34","2,362.82","2,362.82",-0.108%
21-Feb-17,"2,354.91","2,366.71","2,354.91","2,365.38","2,365.38",0.605%
17-Feb-17,"2,343.01","2,351.16","2,339.58","2,351.16","2,351.16",0.168%
16-Feb-17,"2,349.64","2,351.31","2,338.87","2,347.22","2,347.22",-0.086%
15-Feb-17,"2,335.58","2,351.30","2,334.81","2,349.25","2,349.25",0.499%
14-Feb-17,"2,326.12","2,337.58","2,322.17","2,337.58","2,337.58",0.401%
13-Feb-17,"2,321.72","2,331.58","2,321.42","2,328.25","2,328.25",0.525%
10-Feb-17,"2,312.27","2,319.23","2,311.10","2,316.10","2,316.10",0.357%
9-Feb-17,"2,296.70","2,311.08","2,296.61","2,307.87","2,307.87",0.575%
8-Feb-17,"2,289.55","2,295.91","2,285.38","2,294.67","2,294.67",0.069%
7-Feb-17,"2,295.87","2,299.40","2,290.16","2,293.08","2,293.08",0.023%
6-Feb-17,"2,294.28","2,296.18","2,288.57","2,292.56","2,292.56",-0.212%
3-Feb-17,"2,288.54","2,298.31","2,287.88","2,297.42","2,297.42",0.726%
2-Feb-17,"2,276.69","2,283.97","2,271.65","2,280.85","2,280.85",0.057%
1-Feb-17,"2,285.59","2,289.14","2,272.44","2,279.55","2,279.55",0.030%
31-Jan-17,"2,274.02","2,279.09","2,267.21","2,278.87","2,278.87",-0.089%
30-Jan-17,"2,286.01","2,286.01","2,268.04","2,280.90","2,280.90",-0.601%
27-Jan-17,"2,299.02","2,299.02","2,291.62","2,294.69","2,294.69",-0.087%
26-Jan-17,"2,298.63","2,300.99","2,294.08","2,296.68","2,296.68",-0.074%
25-Jan-17,"2,288.88","2,299.55","2,288.88","2,298.37","2,298.37",0.803%
24-Jan-17,"2,267.88","2,284.63","2,266.68","2,280.07","2,280.07",0.656%
23-Jan-17,"2,267.78","2,271.78","2,257.02","2,265.20","2,265.20",-0.269%
20-Jan-17,"2,269.96","2,276.96","2,265.01","2,271.31","2,271.31",0.337%
19-Jan-17,"2,271.90","2,274.33","2,258.41","2,263.69","2,263.69",-0.361%
18-Jan-17,"2,269.14","2,272.01","2,263.35","2,271.89","2,271.89",0.176%
17-Jan-17,"2,269.14","2,272.08","2,262.81","2,267.89","2,267.89",-0.297%
13-Jan-17,"2,272.74","2,278.68","2,271.51","2,274.64","2,274.64",0.185%
12-Jan-17,"2,271.14","2,271.78","2,254.25","2,270.44","2,270.44",-0.214%
11-Jan-17,"2,268.60","2,275.32","2,260.83","2,275.32","2,275.32",0.283%
10-Jan-17,"2,269.72","2,279.27","2,265.27","2,268.90","2,268.90",0.000%
9-Jan-17,"2,273.59","2,275.49","2,268.90","2,268.90","2,268.90",-0.355%
6-Jan-17,"2,271.14","2,282.10","2,264.06","2,276.98","2,276.98",0.352%
5-Jan-17,"2,268.18","2,271.50","2,260.45","2,269.00","2,269.00",-0.077%
4-Jan-17,"2,261.60","2,272.82","2,261.60","2,270.75","2,270.75",0.572%
3-Jan-17,"2,251.57","2,263.88","2,245.13","2,257.83","2,257.83",0.849%
30-Dec-16,"2,251.61","2,253.58","2,233.62","2,238.83","2,238.83",-0.464%
29-Dec-16,"2,249.50","2,254.51","2,244.56","2,249.26","2,249.26",-0.029%
28-Dec-16,"2,270.23","2,271.31","2,249.11","2,249.92","2,249.92",-0.836%
27-Dec-16,"2,266.23","2,273.82","2,266.15","2,268.88","2,268.88",0.225%
23-Dec-16,"2,260.25","2,263.79","2,258.84","2,263.79","2,263.79",0.125%
22-Dec-16,"2,262.93","2,263.18","2,256.08","2,260.96","2,260.96",-0.186%
21-Dec-16,"2,270.54","2,271.23","2,265.15","2,265.18","2,265.18",-0.246%
20-Dec-16,"2,266.50","2,272.56","2,266.14","2,270.76","2,270.76",0.364%
19-Dec-16,"2,259.24","2,267.47","2,258.21","2,262.53","2,262.53",0.198%
16-Dec-16,"2,266.81","2,268.05","2,254.24","2,258.07","2,258.07",-0.175%
15-Dec-16,"2,253.77","2,272.12","2,253.77","2,262.03","2,262.03",0.388%
14-Dec-16,"2,268.35","2,276.20","2,248.44","2,253.28","2,253.28",-0.812%
13-Dec-16,"2,263.32","2,277.53","2,263.32","2,271.72","2,271.72",0.654%
12-Dec-16,"2,258.83","2,264.03","2,252.37","2,256.96","2,256.96",-0.114%
9-Dec-16,"2,249.73","2,259.80","2,249.23","2,259.53","2,259.53",0.594%
8-Dec-16,"2,241.13","2,251.69","2,237.57","2,246.19","2,246.19",0.216%
7-Dec-16,"2,210.72","2,241.63","2,208.93","2,241.35","2,241.35",1.316%
6-Dec-16,"2,207.26","2,212.78","2,202.21","2,212.23","2,212.23",0.341%
5-Dec-16,"2,200.65","2,209.42","2,199.97","2,204.71","2,204.71",0.582%
2-Dec-16,"2,191.12","2,197.95","2,188.37","2,191.95","2,191.95",0.040%
1-Dec-16,"2,200.17","2,202.60","2,187.44","2,191.08","2,191.08",-0.352%
30-Nov-16,"2,204.97","2,214.10","2,198.81","2,198.81","2,198.81",-0.265%
29-Nov-16,"2,200.76","2,210.46","2,198.15","2,204.66","2,204.66",0.134%
28-Nov-16,"2,210.21","2,211.14","2,200.36","2,201.72","2,201.72",-0.525%
25-Nov-16,"2,206.27","2,213.35","2,206.27","2,213.35","2,213.35",0.391%
23-Nov-16,"2,198.55","2,204.72","2,194.51","2,204.72","2,204.72",0.081%
22-Nov-16,"2,201.56","2,204.80","2,194.51","2,202.94","2,202.94",0.217%
21-Nov-16,"2,186.43","2,198.70","2,186.43","2,198.18","2,198.18",0.746%
18-Nov-16,"2,186.85","2,189.89","2,180.38","2,181.90","2,181.90",-0.239%
17-Nov-16,"2,178.61","2,188.06","2,176.65","2,187.12","2,187.12",0.468%
16-Nov-16,"2,177.53","2,179.22","2,172.20","2,176.94","2,176.94",-0.158%
15-Nov-16,"2,168.29","2,180.84","2,166.38","2,180.39","2,180.39",0.748%
14-Nov-16,"2,165.64","2,171.36","2,156.08","2,164.20","2,164.20",-0.012%
11-Nov-16,"2,162.71","2,165.92","2,152.49","2,164.45","2,164.45",-0.140%
10-Nov-16,"2,167.49","2,182.30","2,151.17","2,167.48","2,167.48",0.195%
9-Nov-16,"2,131.56","2,170.10","2,125.35","2,163.26","2,163.26",1.108%
8-Nov-16,"2,129.92","2,146.87","2,123.56","2,139.56","2,139.56",0.377%
7-Nov-16,"2,100.59","2,132.00","2,100.59","2,131.52","2,131.52",2.222%
4-Nov-16,"2,083.79","2,099.07","2,083.79","2,085.18","2,085.18",-0.167%
3-Nov-16,"2,098.80","2,102.56","2,085.23","2,088.66","2,088.66",-0.442%
2-Nov-16,"2,109.43","2,111.76","2,094.00","2,097.94","2,097.94",-0.653%
1-Nov-16,"2,128.68","2,131.45","2,097.85","2,111.72","2,111.72",-0.679%
31-Oct-16,"2,129.78","2,133.25","2,125.53","2,126.15","2,126.15",-0.012%
28-Oct-16,"2,132.23","2,140.72","2,119.36","2,126.41","2,126.41",-0.311%
27-Oct-16,"2,144.06","2,147.13","2,132.52","2,133.04","2,133.04",-0.299%
26-Oct-16,"2,136.97","2,145.73","2,131.59","2,139.43","2,139.43",-0.174%
25-Oct-16,"2,149.72","2,151.44","2,141.93","2,143.16","2,143.16",-0.380%
24-Oct-16,"2,148.50","2,154.79","2,146.91","2,151.33","2,151.33",0.475%
21-Oct-16,"2,139.43","2,142.63","2,130.09","2,141.16","2,141.16",-0.008%
20-Oct-16,"2,142.51","2,147.18","2,133.44","2,141.34","2,141.34",-0.138%
19-Oct-16,"2,140.81","2,148.44","2,138.15","2,144.29","2,144.29",0.219%
18-Oct-16,"2,138.31","2,144.38","2,135.49","2,139.60","2,139.60",0.616%
17-Oct-16,"2,132.95","2,135.61","2,124.43","2,126.50","2,126.50",-0.304%
14-Oct-16,"2,139.68","2,149.19","2,132.98","2,132.98","2,132.98",0.020%
13-Oct-16,"2,130.26","2,138.19","2,114.72","2,132.55","2,132.55",-0.310%
12-Oct-16,"2,137.67","2,145.36","2,132.77","2,139.18","2,139.18",0.115%
11-Oct-16,"2,161.35","2,161.56","2,128.84","2,136.73","2,136.73",-1.245%
10-Oct-16,"2,160.39","2,169.60","2,160.39","2,163.66","2,163.66",0.461%
7-Oct-16,"2,164.19","2,165.86","2,144.85","2,153.74","2,153.74",-0.325%
6-Oct-16,"2,158.22","2,162.93","2,150.28","2,160.77","2,160.77",0.048%
5-Oct-16,"2,155.15","2,163.95","2,155.15","2,159.73","2,159.73",0.430%
4-Oct-16,"2,163.37","2,165.46","2,144.01","2,150.49","2,150.49",-0.496%
3-Oct-16,"2,164.33","2,164.41","2,154.77","2,161.20","2,161.20",-0.326%
30-Sep-16,"2,156.51","2,175.30","2,156.51","2,168.27","2,168.27",0.797%
29-Sep-16,"2,168.90","2,172.67","2,145.20","2,151.13","2,151.13",-0.932%
28-Sep-16,"2,161.85","2,172.40","2,151.79","2,171.37","2,171.37",0.530%
27-Sep-16,"2,146.04","2,161.13","2,141.55","2,159.93","2,159.93",0.644%
26-Sep-16,"2,158.54","2,158.54","2,145.04","2,146.10","2,146.10",-0.859%
23-Sep-16,"2,173.29","2,173.75","2,163.97","2,164.69","2,164.69",-0.574%
22-Sep-16,"2,170.94","2,179.99","2,170.94","2,177.18","2,177.18",0.650%
21-Sep-16,"2,144.58","2,165.11","2,139.57","2,163.12","2,163.12",1.092%
20-Sep-16,"2,145.94","2,150.80","2,139.17","2,139.76","2,139.76",0.030%
19-Sep-16,"2,143.99","2,153.61","2,135.91","2,139.12","2,139.12",-0.002%
16-Sep-16,"2,146.48","2,146.48","2,131.20","2,139.16","2,139.16",-0.377%
15-Sep-16,"2,125.36","2,151.31","2,122.36","2,147.26","2,147.26",1.011%
14-Sep-16,"2,127.86","2,141.33","2,119.90","2,125.77","2,125.77",-0.059%
13-Sep-16,"2,150.47","2,150.47","2,120.27","2,127.02","2,127.02",-1.483%
12-Sep-16,"2,120.86","2,163.30","2,119.12","2,159.04","2,159.04",1.468%
9-Sep-16,"2,169.08","2,169.08","2,127.81","2,127.81","2,127.81",-2.452%
8-Sep-16,"2,182.76","2,184.94","2,177.49","2,181.30","2,181.30",-0.222%
7-Sep-16,"2,185.17","2,187.87","2,179.07","2,186.16","2,186.16",-0.015%
6-Sep-16,"2,181.61","2,186.57","2,175.10","2,186.48","2,186.48",0.298%
2-Sep-16,"2,177.49","2,184.87","2,173.59","2,179.98","2,179.98",0.420%
1-Sep-16,"2,171.33","2,173.56","2,157.09","2,170.86","2,170.86",-0.004%
31-Aug-16,"2,173.56","2,173.79","2,161.35","2,170.95","2,170.95",-0.238%
30-Aug-16,"2,179.45","2,182.27","2,170.41","2,176.12","2,176.12",-0.195%
29-Aug-16,"2,170.19","2,183.48","2,170.19","2,180.38","2,180.38",0.523%
26-Aug-16,"2,175.10","2,187.94","2,160.39","2,169.04","2,169.04",-0.158%
25-Aug-16,"2,173.29","2,179.00","2,169.74","2,172.47","2,172.47",-0.137%
24-Aug-16,"2,185.09","2,186.66","2,171.25","2,175.44","2,175.44",-0.524%
23-Aug-16,"2,187.81","2,193.42","2,186.80","2,186.90","2,186.90",0.195%
22-Aug-16,"2,181.58","2,185.15","2,175.96","2,182.64","2,182.64",-0.056%
19-Aug-16,"2,184.24","2,185.00","2,175.13","2,183.87","2,183.87",-0.144%
18-Aug-16,"2,181.90","2,187.03","2,180.46","2,187.02","2,187.02",0.220%
17-Aug-16,"2,177.84","2,183.08","2,168.50","2,182.22","2,182.22",0.187%
16-Aug-16,"2,186.24","2,186.24","2,178.14","2,178.15","2,178.15",-0.548%
15-Aug-16,"2,186.08","2,193.81","2,186.08","2,190.15","2,190.15",0.279%
12-Aug-16,"2,183.74","2,186.28","2,179.42","2,184.05","2,184.05",-0.080%
11-Aug-16,"2,177.97","2,188.45","2,177.97","2,185.79","2,185.79",0.473%
10-Aug-16,"2,182.81","2,183.41","2,172.00","2,175.49","2,175.49",-0.286%
9-Aug-16,"2,182.24","2,187.66","2,178.61","2,181.74","2,181.74",0.039%
8-Aug-16,"2,183.76","2,185.44","2,177.85","2,180.89","2,180.89",-0.091%
5-Aug-16,"2,168.79","2,182.87","2,168.79","2,182.87","2,182.87",0.860%
4-Aug-16,"2,163.51","2,168.19","2,159.07","2,164.25","2,164.25",0.021%
3-Aug-16,"2,156.81","2,163.79","2,152.56","2,163.79","2,163.79",0.313%
2-Aug-16,"2,169.94","2,170.20","2,147.58","2,157.03","2,157.03",-0.636%
1-Aug-16,"2,173.15","2,178.29","2,166.21","2,170.84","2,170.84",-0.127%
29-Jul-16,"2,168.83","2,177.09","2,163.49","2,173.60","2,173.60",0.163%
28-Jul-16,"2,166.05","2,172.85","2,159.74","2,170.06","2,170.06",0.161%
27-Jul-16,"2,169.81","2,174.98","2,159.07","2,166.58","2,166.58",-0.120%
26-Jul-16,"2,168.97","2,173.54","2,160.18","2,169.18","2,169.18",0.032%
25-Jul-16,"2,173.71","2,173.71","2,161.95","2,168.48","2,168.48",-0.301%
22-Jul-16,"2,166.47","2,175.11","2,163.24","2,175.03","2,175.03",0.455%
21-Jul-16,"2,172.91","2,174.56","2,159.75","2,165.17","2,165.17",-0.361%
20-Jul-16,"2,166.10","2,175.63","2,164.89","2,173.02","2,173.02",0.427%
19-Jul-16,"2,163.79","2,164.63","2,159.01","2,163.78","2,163.78",-0.144%
18-Jul-16,"2,162.04","2,168.35","2,159.63","2,166.89","2,166.89",0.238%
15-Jul-16,"2,165.13","2,169.05","2,155.79","2,161.74","2,161.74",-0.093%
14-Jul-16,"2,157.88","2,168.99","2,157.88","2,163.75","2,163.75",0.526%
13-Jul-16,"2,153.81","2,156.45","2,146.21","2,152.43","2,152.43",0.013%
12-Jul-16,"2,139.50","2,155.40","2,139.50","2,152.14","2,152.14",0.701%
11-Jul-16,"2,131.72","2,143.16","2,131.72","2,137.16","2,137.16",0.341%
8-Jul-16,"2,106.97","2,131.71","2,106.97","2,129.90","2,129.90",1.525%
7-Jul-16,"2,100.42","2,109.08","2,089.39","2,097.90","2,097.90",-0.087%
6-Jul-16,"2,084.43","2,100.72","2,074.02","2,099.73","2,099.73",0.535%
5-Jul-16,"2,095.05","2,095.05","2,080.86","2,088.55","2,088.55",-0.685%
1-Jul-16,"2,099.34","2,108.71","2,097.90","2,102.95","2,102.95",0.195%
30-Jun-16,"2,073.17","2,098.94","2,070.00","2,098.86","2,098.86",1.357%
29-Jun-16,"2,042.69","2,073.13","2,042.69","2,070.77","2,070.77",1.703%
28-Jun-16,"2,006.67","2,036.09","2,006.67","2,036.09","2,036.09",1.777%
27-Jun-16,"2,031.45","2,031.45","1,991.68","2,000.54","2,000.54",-1.810%
