Date,Open,High,Low,Close,Adj Close,P/L,GGLL,Date,Open,High,Low,Close,Adj Close,P/L,ratio,___,
26-Apr-21,115.23,116.23,114.87,115.5,114.95,0.435%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
23-Apr-21,113.35,115.31,113.06,115,114.45,2.104%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
22-Apr-21,113.77,114.44,112.02,112.63,112.09,-1.132%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
21-Apr-21,113.6,114,112.24,113.92,113.38,-0.026%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
20-Apr-21,114.87,114.95,112.86,113.95,113.41,-0.472%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
19-Apr-21,113.51,115.2,113.51,114.49,113.94,0.307%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
16-Apr-21,114.46,114.71,113.55,114.14,113.59,-0.105%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
15-Apr-21,113.1,114.8,112.56,114.26,113.72,1.927%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
14-Apr-21,113.37,113.37,111.8,112.1,111.56,-0.550%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
13-Apr-21,112.55,113.17,112.15,112.72,112.19,0.437%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
12-Apr-21,112.71,112.84,111.39,112.23,111.7,-1.145%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
9-Apr-21,112.27,113.7,111.86,113.53,112.99,0.898%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
8-Apr-21,113.2,113.59,112.15,112.52,111.99,0.509%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
7-Apr-21,110.65,112.22,110.65,111.95,111.42,1.349%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
6-Apr-21,110.55,111.4,110.09,110.46,109.94,-0.442%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
5-Apr-21,107.36,111.45,107.26,110.95,110.42,4.188%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
1-Apr-21,104.61,106.79,104.57,106.49,105.98,3.258%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
31-Mar-21,102.72,104.31,102.35,103.13,102.64,0.792%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
30-Mar-21,102.65,103.13,101.81,102.32,101.84,0.029%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
29-Mar-21,101.11,102.46,100.27,102.29,101.8,1.037%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
26-Mar-21,101.59,101.97,100.19,101.24,100.75,-0.374%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
25-Mar-21,101.45,102.28,99.8,101.62,101.14,-0.010%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
24-Mar-21,102.59,103.38,101.45,101.63,101.14,-0.431%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
23-Mar-21,102,103.21,101.4,102.07,101.58,0.532%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
22-Mar-21,101.38,102.42,100.7,101.53,101.05,0.178%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
19-Mar-21,101.49,101.85,100.15,101.35,100.87,0.277%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
18-Mar-21,102.41,103.44,100.96,101.07,100.59,-2.920%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
17-Mar-21,103.42,104.95,102.21,104.11,103.62,-0.077%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
16-Mar-21,103.3,105.68,102.96,104.19,103.7,1.431%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
15-Mar-21,102.25,102.75,101.39,102.72,102.23,0.215%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
12-Mar-21,103.82,103.88,101.62,102.5,102.01,-2.409%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
11-Mar-21,102.91,105.56,102.82,105.03,104.53,3.163%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
10-Mar-21,103.07,103.07,100.97,101.81,101.33,-0.206%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
9-Mar-21,102.49,103.2,101.78,102.02,101.53,1.634%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
8-Mar-21,104.2,105.69,100.26,100.38,99.9,-4.263%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
5-Mar-21,103.06,105.31,101.39,104.85,104.35,3.097%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
4-Mar-21,100.74,103.73,100.27,101.7,101.21,1.124%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
3-Mar-21,102.6,103.8,99.7,100.57,100.09,-2.567%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
2-Mar-21,103.24,104.74,102.83,103.22,102.73,-0.251%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
1-Mar-21,102.4,103.81,101.72,103.48,102.99,2.354%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
26-Feb-21,101.5,102.83,100.05,101.1,100.61,0.298%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
25-Feb-21,102.8,104.15,100.32,100.8,100.32,-3.254%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
24-Feb-21,101.5,104.42,101.38,104.19,103.69,1.146%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
23-Feb-21,100.7,103.63,99.51,103.01,102.52,0.292%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
22-Feb-21,102.68,104.02,102.4,102.71,102.22,-1.656%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
19-Feb-21,105.39,105.93,104.17,104.44,103.94,-0.807%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
18-Feb-21,105.25,106.1,104.67,105.29,104.79,-0.604%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
17-Feb-21,104.7,106.12,104.42,105.93,105.43,0.370%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
16-Feb-21,104.59,107.26,104.59,105.54,105.03,0.754%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
12-Feb-21,103.99,104.97,103.68,104.75,104.25,0.297%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
11-Feb-21,104.55,104.7,103.44,104.44,103.94,0.115%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
10-Feb-21,104.16,104.94,102.61,104.32,103.83,0.530%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
9-Feb-21,103.74,104.93,103.5,103.77,103.28,-0.441%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
8-Feb-21,105,105.75,103.17,104.23,103.73,-0.201%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
5-Feb-21,102.98,104.8,102.5,104.44,103.94,1.714%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
4-Feb-21,103.03,103.46,101.75,102.68,102.19,-0.253%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
3-Feb-21,103.28,105.33,100.68,102.94,102.45,7.274%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
2-Feb-21,95.66,97.47,95.32,95.96,95.5,1.384%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
1-Feb-21,92.23,95.78,92.23,94.65,94.2,3.590%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
29-Jan-21,91.7,92.38,90.08,91.37,90.93,-1.392%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
28-Jan-21,91.55,94.4,91.55,92.66,92.22,1.880%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
27-Jan-21,93.75,94.02,89.86,90.95,90.51,-4.665%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
26-Jan-21,94.3,95.79,93.81,95.4,94.94,0.729%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
25-Jan-21,95.64,96.09,92.96,94.71,94.26,0.085%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
22-Jan-21,94.57,95.22,93.82,94.63,94.18,0.446%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
21-Jan-21,94.68,96.6,93.97,94.21,93.76,0.223%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
20-Jan-21,91.32,94.99,90.98,94,93.56,5.358%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
19-Jan-21,87.15,90.19,86.64,89.22,88.8,3.288%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
15-Jan-21,86.45,87.38,85.59,86.38,85.97,-0.196%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
14-Jan-21,87.44,88.38,86.3,86.55,86.13,-0.927%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
13-Jan-21,86.37,87.82,86.37,87.36,86.95,0.564%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
12-Jan-21,87.27,88.39,85.82,86.87,86.46,-1.070%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
11-Jan-21,88.85,89.22,87.61,87.81,87.4,-2.314%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
8-Jan-21,88.86,89.97,88.06,89.89,89.46,1.319%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
7-Jan-21,86.34,88.89,86.34,88.72,88.29,2.995%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
6-Jan-21,85.01,87.2,84.81,86.14,85.73,-0.989%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
5-Jan-21,86.25,87.34,85.85,87,86.59,0.799%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
4-Jan-21,88,88.12,85.36,86.31,85.9,-1.506%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
31-Dec-20,86.86,87.88,86.8,87.63,87.22,0.945%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
30-Dec-20,88.25,88.39,86.4,86.81,86.4,-1.229%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
29-Dec-20,89.36,89.42,87.76,87.89,87.47,-0.913%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
28-Dec-20,87.25,89.35,87.09,88.7,88.28,2.295%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
24-Dec-20,86.45,87.12,86.22,86.71,86.3,0.347%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
23-Dec-20,86.2,87.21,86.06,86.41,86,0.465%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
22-Dec-20,86.47,86.63,85.29,86.01,85.6,-0.830%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
21-Dec-20,85.46,86.85,84.7,86.73,86.32,0.487%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
18-Dec-20,87.31,87.42,85.75,86.31,85.9,-0.827%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
17-Dec-20,88.2,88.34,86.56,87.03,86.61,-0.945%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
16-Dec-20,88.46,88.46,87.45,87.86,87.44,-0.216%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
15-Dec-20,87.99,88.2,87.08,88.05,87.64,0.502%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
14-Dec-20,88.54,89.49,87.46,87.61,87.2,-1.273%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
11-Dec-20,88,88.87,87.64,88.74,88.32,0.407%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
10-Dec-20,88.13,88.75,86.68,88.38,87.96,-0.574%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
9-Dec-20,90.52,91.42,88.1,88.89,88.47,-1.855%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
8-Dec-20,90.43,90.8,89.56,90.57,90.14,-0.308%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
7-Dec-20,90.78,91.46,90.15,90.85,90.42,-0.373%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
4-Dec-20,91.01,91.47,90.68,91.19,90.75,0.110%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
3-Dec-20,91.03,92.19,90.85,91.09,90.66,-0.175%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
2-Dec-20,89.77,91.64,89.26,91.25,90.81,1.649%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
1-Dec-20,88.33,91.09,88.15,89.77,89.34,2.337%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
30-Nov-20,88.78,89.02,87.39,87.72,87.3,-1.824%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
27-Nov-20,88.23,89.85,88.23,89.35,88.93,1.292%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
25-Nov-20,88.39,88.52,87.42,88.21,87.79,0.023%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
24-Nov-20,86.38,88.32,86.04,88.19,87.78,2.095%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
23-Nov-20,87.01,87.3,85.51,86.38,85.97,-0.507%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
20-Nov-20,88.1,88.42,86.75,86.82,86.41,-1.262%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
19-Nov-20,86.66,88.17,86.5,87.93,87.51,1.034%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
18-Nov-20,87.83,88.25,86.93,87.03,86.62,-1.192%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
17-Nov-20,88.39,88.86,87.97,88.08,87.66,-0.699%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
16-Nov-20,88.21,89.72,88.07,88.7,88.28,0.102%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
13-Nov-20,87.4,88.86,86.8,88.61,88.19,1.687%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
12-Nov-20,87.1,88.25,86.9,87.14,86.73,-0.252%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
11-Nov-20,87.42,88.14,87.15,87.36,86.95,0.541%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
10-Nov-20,86.49,87.97,85.81,86.89,86.47,-1.340%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
9-Nov-20,89.8,90.84,87.88,88.07,87.65,0.091%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
6-Nov-20,87.57,88.43,86.83,87.99,87.57,-0.159%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
5-Nov-20,88.52,89.59,87.05,88.13,87.71,0.962%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
4-Nov-20,85.28,88.5,85.15,87.29,86.88,6.089%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
3-Nov-20,81.54,82.95,80.61,82.28,81.89,1.305%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
2-Nov-20,81.18,82.91,80.71,81.22,80.83,0.507%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
30-Oct-20,83.37,84.07,80.08,80.81,80.42,3.816%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
29-Oct-20,75.85,79.44,75.83,77.84,77.47,3.045%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
28-Oct-20,77.5,77.69,75.42,75.54,75.18,-5.504%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
27-Oct-20,79.45,80.1,78.85,79.94,79.56,0.922%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
26-Oct-20,80.75,81.48,78.39,79.21,78.84,-2.988%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
23-Oct-20,80.75,81.71,80.6,81.65,81.26,1.643%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
22-Oct-20,79.25,80.67,78.87,80.33,79.95,1.299%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
21-Oct-20,78.49,80.76,78.36,79.3,78.92,2.257%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
20-Oct-20,76.16,78.69,76.03,77.55,77.18,1.373%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
19-Oct-20,78.8,79.2,76.15,76.5,76.13,-2.411%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
16-Oct-20,78.09,78.89,77.88,78.39,78.01,0.797%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
15-Oct-20,77.22,78.57,77.06,77.77,77.4,-0.512%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
14-Oct-20,78.73,79.19,77.29,78.17,77.8,-0.230%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
13-Oct-20,78.85,79.26,77.93,78.35,77.98,0.153%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
12-Oct-20,76.9,79.42,76.46,78.23,77.86,3.588%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
9-Oct-20,74.64,75.59,74.35,75.52,75.16,1.820%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
8-Oct-20,73.27,74.4,73.27,74.17,73.82,1.658%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
7-Oct-20,72.97,73.45,71.66,72.96,72.61,0.565%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
6-Oct-20,73.78,74.23,72.25,72.55,72.21,-2.145%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
5-Oct-20,73.13,74.24,73,74.14,73.79,1.869%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
2-Oct-20,72.98,73.95,72.37,72.78,72.43,-2.164%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
1-Oct-20,74.18,74.75,73.84,74.39,74.04,1.515%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
30-Sep-20,73.05,74.31,72.79,73.28,72.93,-0.027%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
29-Sep-20,73.2,73.6,72.7,73.3,72.95,0.507%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
28-Sep-20,73.6,73.65,72.31,72.93,72.59,1.362%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
25-Sep-20,71.25,72.3,70.38,71.95,71.61,1.139%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
24-Sep-20,70.13,71.9,70.11,71.14,70.8,0.951%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
23-Sep-20,72.6,72.65,70.13,70.47,70.13,-3.453%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
22-Sep-20,72.52,73.2,71.47,72.99,72.64,2.070%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
21-Sep-20,71.58,72,70.13,71.51,71.17,-1.433%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
18-Sep-20,74.42,74.76,71.58,72.55,72.21,-2.421%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
17-Sep-20,74.29,74.93,73.12,74.35,74,-1.653%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
16-Sep-20,77.12,77.72,75.58,75.6,75.24,-1.511%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
15-Sep-20,76.39,77.55,76.11,76.76,76.39,1.750%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
14-Sep-20,76.58,77.85,75.26,75.44,75.08,-0.462%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
11-Sep-20,76.41,76.93,74.65,75.79,75.43,-0.668%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
10-Sep-20,77.51,78.68,76,76.3,75.94,-1.370%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
9-Sep-20,77.44,77.94,76.26,77.36,76.99,1.549%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
8-Sep-20,76.25,77.78,75.82,76.18,75.82,-3.643%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
4-Sep-20,80.45,81.75,76.9,79.06,78.68,-2.970%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
3-Sep-20,84.98,85,80.39,81.48,81.09,-5.112%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
2-Sep-20,83.4,86.31,83.01,85.87,85.46,3.770%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
1-Sep-20,81.61,82.96,81.48,82.75,82.36,1.559%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
31-Aug-20,82.18,82.22,81.27,81.48,81.09,-0.598%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
28-Aug-20,81.47,82.07,81.28,81.97,81.58,0.663%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
27-Aug-20,82.33,82.4,80.94,81.43,81.04,-0.949%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
26-Aug-20,80.32,82.64,80.05,82.21,81.82,2.391%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
25-Aug-20,79,80.44,78.89,80.29,79.91,1.300%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
24-Aug-20,79.62,80.44,78.75,79.26,78.88,0.609%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
21-Aug-20,78.59,79.59,78.12,78.78,78.4,-0.038%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
20-Aug-20,77,79.01,76.72,78.81,78.44,2.046%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
19-Aug-20,77.62,78.44,77,77.23,76.86,-0.720%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
18-Aug-20,76.31,77.87,76.08,77.79,77.42,2.612%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
17-Aug-20,75.8,76.19,75.25,75.81,75.45,0.771%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
14-Aug-20,75.68,75.99,74.95,75.23,74.87,-0.791%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
13-Aug-20,75.41,76.85,75.41,75.83,75.47,0.624%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
12-Aug-20,74.36,75.58,74.25,75.36,75,1.797%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
11-Aug-20,74.7,75.52,73.91,74.03,73.67,-1.082%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
10-Aug-20,74.54,75.36,73.87,74.84,74.48,-0.107%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
7-Aug-20,75.45,76,74.31,74.92,74.56,-0.439%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
6-Aug-20,73.81,75.31,73.6,75.25,74.89,1.758%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
5-Aug-20,73.84,74.5,73.56,73.95,73.6,0.380%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
4-Aug-20,74.34,74.66,73.2,73.67,73.31,-0.634%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
3-Aug-20,74.55,74.89,73.59,74.14,73.79,-0.349%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
31-Jul-20,74.85,75.25,72.7,74.4,74.04,-3.276%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
30-Jul-20,74.9,77.04,74.76,76.92,76.55,0.971%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
29-Jul-20,75.25,76.67,75.15,76.18,75.81,1.330%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
28-Jul-20,76.25,76.3,75.03,75.18,74.82,-1.687%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
27-Jul-20,75.66,76.88,75.62,76.47,76.11,1.406%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
24-Jul-20,74.96,75.77,74.38,75.41,75.05,-0.567%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
23-Jul-20,78.3,78.52,75.43,75.84,75.48,-3.067%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
22-Jul-20,77.79,78.35,77.16,78.24,77.87,0.566%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
21-Jul-20,79.25,79.35,77.63,77.8,77.43,-0.499%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
20-Jul-20,75.75,78.45,75.14,78.19,77.82,3.099%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
17-Jul-20,75.85,76.17,74.9,75.84,75.48,0.119%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
16-Jul-20,75.07,75.8,74.41,75.75,75.39,-0.119%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
15-Jul-20,76.16,76.82,74.89,75.84,75.48,-0.263%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
14-Jul-20,74.64,76.14,74.3,76.04,75.68,0.569%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
13-Jul-20,77.5,78.82,75.33,75.61,75.25,-1.741%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
10-Jul-20,75.66,77.07,75.04,76.95,76.58,1.343%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
9-Jul-20,75.5,76.46,74.78,75.93,75.57,0.998%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
8-Jul-20,75.04,75.56,74.61,75.18,74.82,0.913%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
7-Jul-20,74.81,76.07,74.49,74.5,74.14,-0.640%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
6-Jul-20,74.41,75.5,73.85,74.98,74.63,2.014%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
2-Jul-20,72.59,74.43,72.55,73.5,73.15,1.942%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
1-Jul-20,70.96,72.42,70.71,72.1,71.76,1.693%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
30-Jun-20,69.84,71.2,69.35,70.9,70.57,1.489%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
29-Jun-20,68.02,69.9,67.58,69.86,69.53,2.539%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
26-Jun-20,71.63,71.85,67.75,68.13,67.8,-5.454%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
25-Jun-20,71.56,72.12,70.98,72.06,71.71,0.586%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
24-Jun-20,73.16,73.79,71.5,71.64,71.29,-2.131%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
23-Jun-20,72.6,73.76,72.25,73.2,72.85,0.924%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
22-Jun-20,71.25,72.55,70.96,72.53,72.19,1.825%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
